r15,alphaApp15
1.4016804183441438,15.945148667878623
8.457785033449328,5.381005178020786
9.445537412623848,2.8479818773946453
9.039737035257716,12.640099826655803
5.734522372328252,7.938621417713988
1.5385989426955673,5.675095950454658
2.0034639652368074,18.608684038816723
9.276987222123346,5.562754263708108
5.562508963029239,10.283343638975037
1.8856642096597362,4.636656936502469
8.843322683603088,14.007392865893493
6.445144164650334,26.13894714853444
5.734276374545961,15.187240764057455
3.82148669932491,6.652282738886343
4.164347740534014,23.90982996876614
2.468548313423446,11.322478565678896
0.4763865653763546,3.7405363618425262
8.76580401220069,4.064545654152274
4.725851844291411,3.564942020016293
5.516112120223842,16.72642418028621
3.2861951337264266,67.22784980242166
7.5306034573652365,17.473595653139043
0.34919705222941,2.4372721350660393
3.7809123456698672,9.500371392308143
0.40016441145886406,23.19715142529416
1.3154028908075426,7.758972472155349
9.665096048079967,2.315190570165348
6.605253620080908,4.999248306346056
4.33509823679197,5.0847134238196885
5.27978966723465,3.606879196636286
8.732083072705619,4.853120530656071
3.5042434965906994,21.085103609247717
5.9379778148452775,13.07202837851845
6.861638452328087,7.84405733268896
3.6150422547625345,20.4125983260395
5.233884031445342,22.17704766013184
7.668296620624589,7.159015181336893
9.09178341536654,10.327002963803537
1.5940059301797054,5.2777399625841515
9.331517789920468,3.9236284560072323
0.1512189829146239,8.079152091437713
7.546947510581787,2.560796659450024
8.116110351837555,8.249151003359662
1.4525964697561315,3.043823443653994
4.242957107531401,7.410303330264485
8.162884589371002,10.05839514550669
0.24114206598079893,6.732961244295663
6.315488664397615,17.961401013493365
7.943003978589557,7.214046346029193
5.173605434111642,7.440855059082758
7.278650769250252,3.504198463947497
2.339328243874755,9.88163861520097
2.0633741536475343,23.4506339657044
3.6913255409429775,21.449243762053563
1.8743256126390793,2.9809664789046035
3.522547632822412,17.806579169977976
9.476946967352958,14.06479001626176
5.770260577173986,19.364238762284693
3.4632731867921063,23.438572506183498
2.7853784899088865,11.776771547145255
9.515670563097395,9.662873556140406
4.49588949340995,19.30133620353086
9.79610408620903,14.366281381552907
5.19851919746102,5.609132666786984
5.254333016069355,13.49514705064693
8.966785779551248,5.721232576106825
7.445969766146741,12.876186082065038
5.842656823504415,7.83231609029151
4.319563592940595,5.223032601487299
8.785277929646794,5.821134025501529
4.171180422579126,2.1033458263908478
9.226092208306143,19.563721924255614
0.7795948324852106,7.652792946931549
4.352668964202502,5.536591164276645
5.238001568592025,7.742423094846008
9.504778754304494,13.893400402644852
2.5823825495144583,8.880628383014086
8.071727166422257,5.767403135240724
6.790300167986088,12.165414556132008
7.191979593340306,10.516532552784199
6.326963388289613,23.683648372471637
9.708735406685026,2.847057618516475
3.390219631600003,10.797091596120438
4.038945285228975,9.7393063046974
2.1067972293916757,13.432615448059725
0.6014631066427554,2.4966305774875917
2.2056620483061047,5.178278813069058
9.153942887555452,3.465758207524648
8.409269601696474,6.549035994402062
1.2116927833616062,20.934560067964846
6.0713745603837985,3.977080297188347
4.839253334458389,12.651144899350552
5.981433369129075,22.601384827590092
6.620229815363635,10.674323237441447
3.1328623648909435,10.01224125985927
9.60775985444356,25.41781730824909
4.707157946754525,17.4747905306481
6.311917454613929,8.259680297180967
6.382386958768164,19.126233716072168
1.9186661314808457,8.123119838101326
0.7118489855665403,6.615712290975626
4.169901384394972,11.750405746572067
7.656257574656455,16.67538502164523
8.162543486205623,6.817312781850207
7.319593672630423,13.357624961293451
1.2195969804744555,9.6107268842833
9.13307958054204,8.155019129666822
8.032141756393138,19.574103385556345
8.780367616163886,4.009561853352201
5.275478072924503,2.9873127051773656
9.155634453146243,12.819914996181932
0.5613906333639442,9.45545362072055
0.39955656758354363,45.07923408325601
0.2999320204922926,10.766433819651473
2.599882224949794,21.88153814257565
2.5583550570368407,7.888719148797956
1.9544079767805094,2.4009843927488426
5.708182043831563,11.586512396144304
0.4855699678168187,4.249558882017018
5.938936012886684,6.731291360568685
1.7418503036369766,31.53090811631449
6.80417097773069,7.36266804686156
0.3084352554500828,7.597795810557405
3.1715392488560976,7.045454562328633
9.380195327091032,23.451123816223795
5.424740196985949,3.283373260341719
8.126599413165366,7.060132632575924
6.6078779471399685,4.3347845977754424
6.140325269717774,5.930999984685535
1.9914890060396353,12.167919779511525
5.780764060269702,7.177861737194392
0.49249867855951013,20.47361228502689
8.028460966358628,13.147235628225873
9.595101369388882,6.0745391367259165
8.546149715570849,7.173856393418712
0.6015183986043453,6.289534645094291
3.449348224630361,9.731037763566935
3.245051626857972,16.607703521754164
1.2147710481391842,35.82872417285846
6.2971908931551175,3.7319313809996766
7.986861354373037,15.027091479979216
3.2027053581021923,4.55501089069956
8.633183333346286,19.460541452965174
7.983585168048223,12.483097224311415
1.3771742411810723,6.567629270610308
7.684237060140356,9.955191015587356
8.829118919829972,19.699711522169736
2.051124615635973,5.499248898249175
5.773311265240394,20.004170483086845
6.417237163958598,10.213892332654826
6.126315806601813,25.323310216325755
1.05186975174135,16.856410825923476
6.639183549437847,10.757610155842341
6.3500322270804395,7.635350489475874
8.248227486229922,17.33984980412152
8.046740594398948,18.85598349766727
3.3356935764539646,3.36145831590612
7.241048122643618,16.76891347700581
8.677333803090601,6.1132300009717895
8.931253328506909,9.42222346538011
1.6973569135058226,2.3544704329390944
0.36408624235335507,32.354807038874355
6.536485615445841,7.551866097251564
2.2231483374358194,11.455841970552349
5.675089173001314,21.93813155820818
9.444116799789658,9.685055555660542
3.851471083857895,5.378003730549329
2.599940303300794,5.191199478979476
4.614884394122888,19.039263012676432
6.600142302247556,5.581449195420111
1.0998687920825754,4.208237170245859
3.863983311020368,19.889943310583046
1.4225025576129895,3.5490853619662897
6.651593131764971,15.041717171939919
8.314164544082889,5.274437150190769
3.8270838981328588,2.417850130536373
3.776349892938997,21.23816969744693
5.4358692069901275,27.066047462969326
2.2269214406207456,17.175743129446154
2.5468808610898646,7.011788318664655
3.362239081663076,2.833960763192394
4.62394015458697,4.7479635123040875
0.906346142392451,6.913375417255505
7.544520828669686,18.404677108002954
5.826849741105324,53.049760703768996
3.063972402887057,5.862322773687762
0.8669356005514179,5.392886734053995
7.6478596093606495,4.870878866742045
1.3963711942011618,12.696971492709922
1.4174136928383183,6.717014896158523
1.3924671910339663,4.419623826076031
0.9036842569371458,5.614899999399409
9.064220493808541,18.253187543527847
2.762826123769832,5.271292766893599
3.1304006283558476,10.388153405950415
8.33633572592045,2.7906582795842834
6.231043016549716,3.4220561581570625
1.9508480928877094,3.8208043800775244
4.400304648404464,4.1481294743691475
8.841993176102031,3.897369963560762
481.23754469092677,2.433945715004724
22.63773337177615,9.017619351780418
100.03216795776974,3.2026901298737416
90.87344129482828,8.093387572362843
242.43053232527004,0.1
17.385661479904165,4.376263171562929
234.50487806576226,1.8515373600874154
89.8320004576149,5.919269960823478
142.12370910491114,6.308966833595363
398.29589682259484,0.1
100.19293852368618,0.3697819464643626
312.39312820379234,3.2895846936471687
209.09301224679237,0.48743339088238935
214.62182892562524,0.1
410.2542546229882,5.274419104367229
88.84832755172171,4.993675903411025
462.66701030981847,3.414577215222768
447.81052005799296,0.34616626519411486
337.4777617904748,5.430463694648654
34.22918714868686,3.5564555223824486
335.02117896058576,5.653433911304774
304.1703643583645,0.1
388.3808952303028,0.1
114.77747534012231,3.8232376049295143
477.1444450949492,0.1
444.23660338440055,4.0366918614471725
66.03499880306549,4.528777597742194
164.44891070842834,0.1
25.89765256784043,4.823997042457908
417.16413417795496,0.8112360797498952
458.39642586729275,4.7759343632868205
495.0065331741919,0.1
309.8432586444566,0.8141335811665067
336.33293363590155,6.017065427318107
342.41871141309514,9.28747237065004
289.37273305833713,8.681620992067861
476.68722656033054,2.0101999051703494
307.8520020769584,2.925982701522056
174.5057592065987,7.675086237327175
261.3098475679216,1.984065911497245
19.14480869179072,1.7551704931063883
364.821889364115,2.4374239578277077
350.0213273353215,3.5478457814577053
216.31505921098972,0.1
427.22573432967124,0.1
380.2077869666467,0.1
174.97545320419897,4.894824029833233
47.97400517128225,1.5749819970585723
74.78928216614938,3.1252427017461737
100.29339237405533,3.9773886828995004
158.91983421584987,4.838658985776306
229.28270486809353,1.435494191831354
464.71832336214294,3.4280726890222137
146.42476996099515,0.1
450.30697489111964,0.7047960352820981
343.4264682522189,0.1
428.2115283597685,5.532006710826723
207.59416339713187,2.5154603644643347
11.605603537686115,2.991947032648152
395.6140074121789,0.8584125938394855
130.2831670973879,2.3377145853351444
79.81530082362848,5.757073791596248
401.7508831593848,0.1
346.301038498934,0.1
114.0834484130277,1.9641669866341083
141.11508921305997,11.074317064607966
470.217717402149,4.879114680428838
141.58360779521087,2.611126082422523
354.17888024148965,4.370108810486972
73.48109085516333,10.178209433925131
409.36757591183783,1.205369863553221
67.61910549664523,2.501324571857546
262.8601521225728,6.25482487753659
27.25663701794256,6.123322598653004
279.53848734269843,4.466094553371258
424.8445908525083,0.2915821173497053
51.35527083812724,10.094162970807567
144.38572390136505,8.419737204959429
384.6996010624383,3.823765105326844
307.9681765340458,4.415014630553816
163.27048420806335,0.1
318.16290093251644,4.234842356057003
232.80805700694472,1.8714569070746159
432.55457019566944,3.2892082677458863
153.5405522239591,5.07417930174168
381.2879955446375,0.9291094512585283
