beta_logr15,p_logr15,beta_Pmed_rms,p_Pmed_rms,R2
-2.9796819563645056,0.12091494064809084,6.929470822719197,0.374108428429096,0.044255212077515704
-2.24764180969651,0.36034318660790154,1.0105332044236437,0.7855309390631543,0.02351714367289326
-4.527070414154266,0.001845445682947987,6.3509786742183785,4.948733658908434e-05,0.1509615266908173
-5.00844640406257,0.006982475339927297,6.1590040408239055,0.039937629425625454,0.1414224979692842
-1.1176252939870304,0.5218719944736508,6.051389298805583,6.074295160466847e-06,0.06686295780448004
-2.905140420999789,0.07593946258796277,6.247123950526168,0.21492764726511915,0.08685823054065056
-6.180434472306258,0.00018482476416237703,6.806107260328761,0.0017283294175120044,0.18954661731358557
-8.001890681105953,1.2344176814328115e-06,4.472143576787929,0.016639832745303788,0.25785301896485624
-5.408172120129749,0.002412804855575836,4.53295269086496,0.009168515257238602,0.14680913549636343
-1.9294867265768954,0.27769387099450016,4.2257625734844915,0.004931458042248611,0.04646814648277742
-4.455485982106691,0.03872758892607628,6.211363196290882,0.007527258788878616,0.10187721321254528
-4.318521158825574,0.026611736813983634,5.157873955395372,0.00046676627495408237,0.13661299976636165
-5.087513485766085,0.008080490746169329,5.752532148867655,0.00020928965670081637,0.16814941448197362
-3.7109853207183963,0.0925355518727966,7.188493390279704,0.012732573514354225,0.1036962093210575
-4.2316946395056645,0.01891383900076989,6.367207052621727,2.6121109642036376e-07,0.19262409687014803
-5.061917623937393,0.01130542524002244,3.3674014559044942,0.03045499246777487,0.10111564402320339
-3.0264667774589236,0.1325043363734155,5.088077695458886,0.13189609800716198,0.05311891780659728
-1.994083752440122,0.3248884214625388,8.16777178430098,0.2232448137485391,0.07967171972528175
-4.597893219223531,0.01819307960398633,7.534824050714745,0.5912968267718668,0.09588853918944928
-6.644527133245348,0.000265734708957953,7.181092126764933,0.011403089599251905,0.14973981129196057
-2.1615670873161332,0.3633440504322927,5.0779517064437565,0.0017220112163670168,0.035189948740943056
-3.6649411747993246,0.033027314900331554,-4.979018469424499,0.5627255782205327,0.05605846181419727
-1.1567211048282369,0.5538495888932664,1.3294220235155847,0.8807943024229727,0.0070886952441838735
-5.677883249738737,0.00038517856257205076,7.213820312018531,9.424293206868688e-06,0.23877048070836526
-6.016753762068976,0.003221854576785372,2.4548014544315886,0.790504963108352,0.09184411865531406
-2.7478897529303663,0.11075447440299319,3.596030516506973,0.016401012172085977,0.04072973523837542
-2.892382199158602,0.14065911059275954,3.67982976012576,0.037400494671995174,0.04232899990812744
0.1970998229673667,0.9335154473476379,4.135670721745525,0.19432305513535308,0.008455199772673283
-4.131819168010626,0.04533871989093655,5.391477786378396,0.00018199986081389558,0.06979011163349147
-3.725531329338524,0.12488483754038496,6.646496974553881,1.0394699305319946e-08,0.1226113363196254
-0.05419605335472967,0.9829091374189015,5.264543886576442,0.2218694209695864,0.01384946069752957
-3.592653769294435,0.038688113278475655,9.234063538727607,0.40285770185362624,0.08887045960894646
-4.807915294408942,0.001088331704186525,3.5982457003582997,0.21736302633510174,0.14695351087127695
-4.7906648111521255,0.005447250366542956,6.018388863075619,0.04497215467508815,0.11476288848670113
-2.1756060585836097,0.2344517280289582,5.253514054459945,0.009084588331537918,0.03796347773874387
-4.766327728808588,0.00993592249206139,4.957640493144223,0.0005327012875203399,0.07526885174240738
-4.351487449201194,0.00887823444912558,5.6228198328125165,1.0871377981507948e-06,0.1282715804056137
-5.099379704026077,0.0035592485407267087,5.716638492288154,0.013028824608983795,0.12400732851122132
-1.9612204620310663,0.3339195363155827,4.414719663214747,0.010482134894024107,0.04619887758218022
-1.628561831842453,0.35419217466064656,3.8088278621010887,0.0010902440139620622,0.04174995752919153
-4.4191401388083476,0.03747025954294395,3.858397042668993,0.07671824859696738,0.07220006461931483
-6.097493613599783,0.005793632604277039,3.8257456372487586,0.05597875513818994,0.1349254361123834
-4.408059698802064,0.0015706005980486127,2.9192929821435065,0.3240029267189273,0.14324447214433522
-6.619895113105297,7.590436348113241e-07,7.354771492571791,2.9479660728420253e-05,0.19753333478004198
-0.05920731217284657,0.9767465489902928,5.043138441510984,0.6155119958527193,0.005371787533547279
-1.0259607600235034,0.5741841920577059,6.931007543902113,0.0005786609748995013,0.07853175036799454
-2.620901842695327,0.22023141722305206,4.884440553949204,0.364223505318928,0.054910910763631304
-0.974086386631502,0.5846626229905629,5.171379389381614,0.001036878545826242,0.03331748505371812
-3.4364687239453686,0.08290867639417578,5.297020111106981,0.20489396474501664,0.05280064099544335
-6.811990048508928,0.00022779507657289132,5.277956841315167,0.000750013653489967,0.18792802404929565
-7.200167431672702,1.8078413573989175e-05,5.615493895976392,0.320944171865327,0.21435061518616938
-3.7933997859262,0.029533788365421542,4.989646671815659,0.011862763351906879,0.06063373830197816
-1.7484566979469927,0.37372670572188005,6.344639245368753,0.00016208484019849357,0.06837785123275364
-4.127876610914651,0.04014933438727644,4.919854442248803,0.004344794332138429,0.10953027866177334
-4.255039374421663,0.1652363335012269,3.5110301739379723,0.2168792284877148,0.03312714021963592
-6.264070633068467,0.000403504572231118,6.479871756529521,5.263680129232188e-08,0.1910235648718781
-6.660374850328636,2.8377926886793182e-06,6.167981238902314,0.0017581231622974397,0.1484968759265276
-1.2423933287454443,0.5417600080194527,7.259429327701477,9.783817503726377e-05,0.08192568731314709
-5.459604623145899,0.001085394376225743,4.933366147285317,0.002949896122174465,0.14536745596167777
-3.0986690392263934,0.14252498846307818,5.722076285811936,1.5412380203888246e-06,0.08876788775438194
-6.628494675417789,6.820187309289592e-07,6.479570155532389,7.732900376771924e-06,0.34936435188848936
-6.821404149280112,0.00024819063677325887,8.69124014044772,0.20506553639969471,0.16329334128167972
-5.950819828887659,0.00018343301834502045,6.219084328252848,0.10207232152899713,0.11726751217015308
-3.774445361517681,0.04209500948030324,5.722466384335893,0.0020487644595265342,0.10410829051280612
-2.41133242252123,0.22755915118559955,4.286916283269338,0.06137026490887045,0.04236029512649375
-5.682001419214637,8.458218854556737e-05,7.242949690468536,0.35226086678059176,0.22450322501364484
-3.244202209654127,0.13626504320210742,7.274894133908797,0.36347120457230286,0.10601090208465691
-2.7545115389189494,0.24871808870839274,3.2302908884713974,0.06670101543741215,0.03710796555514018
-5.650741560731835,0.0010019698088747195,5.283802852464501,9.159236652182134e-06,0.14193997501447708
-5.659264446952768,0.008218445855438933,9.392645626608871,0.21183647481120693,0.15876253410073116
-3.2131169768366488,0.06746337134595982,4.266828553550402,0.04779792977412743,0.08055810326339197
-3.2643474032459006,0.09353784593858518,5.9844405506364176,1.8821605368222138e-10,0.13286444202801362
-4.007747813529854,0.034329421808460145,1.0550695591731645,0.9010343101629608,0.0627118958214784
-2.4203629351291305,0.1267706824504429,6.229686457834259,0.02605031628988104,0.08064818937791673
-6.144443899020668,1.5635867792522268e-05,5.464875859221263,3.0837338138618323e-06,0.2032050573812284
-5.410089384717704,0.010909323126023402,6.764847446649956,3.5651201503849754e-08,0.14770213693304657
-2.843091113020199,0.1149412302514756,5.692987187596978,0.0018036598730227142,0.09285889719474627
-7.232250018122663,6.875778342869342e-05,3.7843059359308446,0.4424077720300741,0.13818576842064478
-2.672296946675855,0.09586068828593544,8.850522839169757,0.008014051277093114,0.1275995437461762
-4.910315338972124,0.007966467741438528,4.504433409247297,0.049616778097278214,0.1253484137340769
-4.845381246887822,0.016209640370818276,3.4216397632523887,0.19264185259367905,0.09836909881273237
-2.5864456860144585,0.1694677277696487,4.25589595165952,0.028402545210222632,0.040008959834790025
-6.652115466899803,1.826767411395533e-05,-5.118948244951036,0.3843014786778415,0.2345311666567682
-3.4526473006645,0.07164728572431228,4.0540724304297235,0.008496695593438365,0.07308597837959685
-0.01973664419688235,0.9902470476299337,5.787183306670641,0.03510014759593853,0.027950839851268006
-6.468069248410863,0.0008881540192731262,6.883042329507655,0.31555718896769724,0.20565019483264424
-3.7457971402173955,0.09773335965476726,3.8559415566917647,0.0018580897650163249,0.07222491667177311
-2.184978024211282,0.30806598265478047,5.957549849188126,0.5476378715727346,0.030455243214042138
-5.888525978421511,0.0019032657259932166,4.810021604139561,0.024369366668870084,0.14900356869756148
-5.8094521932012295,0.00811028894101089,4.736909417252812,0.03384085863843778,0.1351829809778864
-2.80871147131534,0.23754208501990515,5.578842304810075,0.00023282375531277804,0.053804230338799885
-3.950547452003794,0.07311926735272618,5.9480643849236055,0.02469960075496915,0.07111548622773212
-6.579921235740496,7.676520515307624e-05,6.249467659842996,0.009335030130786803,0.24459907912291723
-6.309936601195698,0.00043927241013167454,4.657846382654935,0.0001704104833840435,0.20652116819956368
-4.940741563695211,0.001171311172143146,3.751194870338948,0.41984642821227713,0.1647279596707686
-4.094374159461041,0.07632552460224552,10.897025271491929,0.26599129596613846,0.16798215167056152
-1.0247175595663973,0.6734963871225745,5.077172479019028,0.00445634355618229,0.027240835951856113
-2.7938232786955064,0.1197173355524681,5.9158356651982125,1.8574602021975726e-06,0.097366525935901
-3.988493939685553,0.07963208773896574,5.95620334720493,0.06125645087677785,0.0737132128774588
-2.398178373315483,0.18884593627787882,5.682664544643778,0.00017174158635557666,0.07114373441136668
-5.199722678208372,0.017359539575276355,6.2434608375421154,0.0011756604469983338,0.11813432246045408
-8.12972638027254,9.175285376925973e-15,3.6859863277582354,0.5038768140010709,0.30365692952785084
-7.481290706127562,3.800594593374436e-05,5.704569196157432,0.006487836713931612,0.18740105493163506
-3.2823015542036393,0.07429200601115168,3.132676045145228,0.4573982454091924,0.05290945412920156
-4.2047976294199705,0.03567435725746931,-8.06926223866769,0.24193078241734556,0.049386994883235835
-3.468033768313613,0.11171770530902071,5.609856303468204,0.03971113250010258,0.0548647958452263
-7.649849949844988,0.0001017973010869022,3.4089366463895017,0.009608247030765071,0.17764663039803252
-3.912437127054547,0.07555444993438533,10.064337973311655,0.3138767276131892,0.08973061808038119
-4.394277021060886,0.015290249413198818,6.924973002717839,0.27222753452471493,0.14127271599081204
-4.356897494832352,0.017542502967951085,8.681956847248063,0.00854762659847035,0.08290976718628151
-3.510676489714924,0.048161852114722195,6.701647212271401,2.48174099957364e-07,0.10688527406001169
-0.6784912263080091,0.7556825127132735,10.36330100665574,0.3430232433413486,0.024118214854635944
-6.586048922118662,0.0002813475729311168,3.08007715903273,0.5096250962251656,0.15183213401473483
-6.085125804650823,0.0002111084882887773,3.2474286006046005,0.33793600431992454,0.17255565753544966
-4.849980368073833,0.031985545463675595,7.084198470658727,7.187505981981872e-05,0.11441017459875491
-5.4420326216524,0.0002373826289775266,5.767964113510364,0.05490123557547166,0.15746199554605733
-4.455458621106411,0.05224715889427729,-0.2803145314562361,0.9755343672676513,0.06725618871268524
-2.399638420408961,0.38645388354309573,4.932381338332523,0.048065081798855214,0.03644754518558213
-2.415533000605125,0.2157479277430676,4.955206799183039,0.074596040398188,0.04475818827165823
-1.8786152941360035,0.3409637936381448,3.175345500687763,0.4632403544973035,0.02425806044540746
-6.606070758525143,0.0009649992413865994,7.023025830346544,0.0002171197913959222,0.16617374232752669
-4.175695687884873,0.02007017789969524,7.318799285863722,0.005559042780770628,0.1302956462149767
-5.102250636630876,0.023113618648372598,4.52340831375405,0.0662186140228822,0.1071408289546204
-5.256132562957557,4.136842008148784e-06,6.789939232293041,6.098867824988812e-11,0.26633331588482945
-6.861438751541654,6.998565753298768e-05,6.381059836205829,0.4095012741718851,0.18164409465493903
-2.477346077511944,0.1520594137631378,3.106589404244181,0.07652606246136831,0.04792407896772455
-2.878467105054493,0.05139708406423492,5.439479301777326,6.915443305656074e-10,0.12341327739899532
-0.3407255408217952,0.874961862561157,-5.2240389674208565,0.6250237655422342,0.0035840711122583357
-3.0026075772737775,0.26101389915668993,7.1443179322531645,0.005286615641899982,0.06175627367789027
-7.994546618208546,4.557180702361832e-09,8.349370781892954,0.029408588400138373,0.3110282167473317
-5.716183404618819,0.001558828163574679,6.395831253487365,0.0003204262834898992,0.17876508619803622
-3.69690403144999,0.01801049449936467,1.6601934518542982,0.8236642586417132,0.10175158094067993
-2.781629445283762,0.14339746667477676,5.106861730716812,4.419565722383181e-06,0.06307079251909442
-3.446009737846486,0.06533929042252337,4.956453092587431,0.0002543810084242382,0.05845262387331174
-3.767361797650504,0.06085679837998434,6.653398332937431,9.567312568766107e-07,0.08921338559760927
-6.1217151784410095,0.004132750476391782,4.4046668263604944,0.010358597611935572,0.13654169419849504
-7.196322025233254,0.0011033289559422763,5.743483153193522,0.003582996280334584,0.21984554852695326
-3.7816634319703373,0.02153461579074501,5.65232112566297,4.670732057483747e-05,0.10580503549122577
-2.0591373063320852,0.33745407938449135,5.070154791955226,0.003359216442430384,0.038604463025033064
-3.1650485321553505,0.20438609326669943,3.85873127137386,0.16455566623678253,0.03604495379174344
-7.966361399492238,7.579427668418056e-10,5.805679552609989,0.05020130944437567,0.27592438636440675
-2.8006126548922174,0.16224018570854237,3.8226422105605202,0.08906338416984738,0.038023241202085445
-3.7578911846494267,0.06768230522082312,7.3528797374699835,0.03429506850663643,0.09380977217378306
-0.8783032708186964,0.671487174911944,6.713474767746292,0.44427590099178604,0.014337941476596727
-2.4839961589405477,0.2616002266237999,0.5498662861846264,0.9500426277873858,0.025188413259121023
-2.483507683192314,0.27303723475335606,9.446723171670985,0.38819915268167726,0.06915945277176427
-8.080616130410778,2.457873546832034e-06,7.1206919111462295,0.01751514227116219,0.29694797621007907
-4.39215925176505,0.030967471875768197,3.0841109949296674,0.3054510845200201,0.08957241123470538
-5.406438985317846,0.046633364860169446,4.41059927934272,0.05592468276842437,0.0806928141130745
-6.4565080188516175,0.004547007352800593,15.984050559697694,0.06158428604732629,0.20257046159360548
-5.252518450586851,0.015247018120533279,11.00682807513347,0.096745140727358,0.15819569171075132
-3.4723927282349414,0.04720967734201626,2.352329496068633,0.6537031410885424,0.05938572729494518
-4.925000151721712,0.08153437414876244,13.312910702693056,0.6086619446120937,0.12179123100191203
-5.721051281656435,0.0013959292586585782,7.944141056306352,0.11877855889030145,0.1531136908441414
-1.7337514485321972,0.39892997233965755,4.440087128862264,0.03525097017772069,0.040299921943888206
-3.8580019382797826,0.016890235721607527,5.787537004177206,9.540502137715704e-05,0.1328812414048004
-5.954370657520114,0.0015783561845058788,6.410474456196757,0.3395918736488742,0.1509962334793601
-1.615004521858324,0.3885724155162755,6.9317926236225755,0.07756602764853981,0.041027802476251596
-6.411897227012317,0.0039870562007548295,6.087293679677526,0.0005109849748578427,0.13818935065067361
-1.8532091611768884,0.31825065512697603,6.0888484447707025,0.0010911597169133032,0.03840146243631959
-3.3468856609203104,0.1309481229556019,3.0196870358722947,0.395648999426097,0.04521817724370314
-2.76541313558844,0.13670543769237659,13.836725140691897,0.1056723191013328,0.11542201772268723
-5.1782977934361,0.0177579448375265,7.052796622306853,0.023784752935627745,0.11295697003511618
-3.7988159883537174,0.038568756379141166,4.760033937229984,0.16423615416859383,0.06198998474850381
-4.731515971623618,0.006610294640789744,5.512412621756555,0.00038468478290447307,0.13712293195840963
-7.202538225005788,0.00017556343391061677,5.653984379291835,0.0009295939089929742,0.15634818662026717
-1.442293799812739,0.3892948879707038,5.597766542833179,3.351174650369873e-05,0.06294525836820197
-4.660829927181093,0.034455484059443445,3.117083606273124,0.38458881670927214,0.10012824520948349
-3.293149277062636,0.06793638046904348,5.307299598680581,0.11950064339577976,0.07108982203100545
-5.867357534961165,0.001249477074194817,7.33217801400838,0.006765593091891735,0.12669826340547052
-5.287120670231014,0.0012275092478175925,12.317664313879535,0.11916694783965562,0.24431293523488828
-3.3524501322575344,0.114284609607627,5.351528329448046,0.016617106370269343,0.057750019525381835
-3.4143581595478696,0.10339381739047727,4.238104554483579,7.804410017410056e-05,0.06656067414059696
-2.445775483545647,0.2660648436023656,-0.7189360182671338,0.8231820768604259,0.028151452642931618
-4.711168389509623,0.028644542134296676,6.566961359017217,1.686774857112699e-07,0.0911180430195151
-5.258475991320502,0.013683110770987352,4.4763217727775455,0.08617883452623136,0.10771753771993298
-3.019817095569892,0.12475060403142384,5.475221576207249,0.001526072242868001,0.06055249744661073
-2.6622256008268654,0.08915003714041199,7.566311552629778,0.0008218931855236277,0.08977399384293372
-3.2431912821526927,0.1290566612336447,3.88588763645738,0.0007691059281736712,0.06454895392808979
-6.606560840080667,4.6522888592870366e-05,3.303623063120998,0.18847752707786536,0.18650447080323185
-6.962751891308093,0.0008244504737947971,3.622426990781042,0.01850845656312722,0.14172164934569265
-2.3490113359135516,0.27481255337443444,6.114564499693792,0.0003033953089379322,0.05084301191500484
-1.9767368817875552,0.3050752850571422,6.340487861848849,2.0510947714758103e-05,0.06356320757586231
-2.9030628764695576,0.1976733808436778,5.545469096931654,8.984500334334901e-05,0.06336288454356143
-1.8372684474748848,0.31031309119921,1.883929106141336,0.6181583726751928,0.020513887186504598
-1.4178157159366263,0.48081936481007526,5.188616776983355,0.01539167478443057,0.03234625047908524
-3.248018865203475,0.07402654116929287,6.347658901241785,5.044502291191384e-06,0.11618501873143194
-0.8095212989947963,0.6640965115325737,3.1364528862192964,0.07388015166389081,0.012329682148584986
-0.319951312621846,0.8981673635333381,7.775063472471401,0.05716980083654609,0.04899213633001376
-6.476163764292262,1.7600325000810627e-05,7.358712711759102,1.726569405226998e-07,0.24957128736181544
-1.9225621716822232,0.3896376687495361,6.132238126999064,0.003925397976027646,0.057805334122900676
-7.820221857002339,0.0002674397775088479,2.429378176116003,0.6441760866981836,0.2004298531688421
-3.720661515592131,0.04164696779826831,6.660519838856899,0.012249307861019914,0.11308643571491361
-2.073687355825901,0.2768820243894702,7.841584007878848,0.00029602513773839675,0.0673230719761696
-4.972471090540778,0.021874232640489658,6.990969086009144,0.4215000208900985,0.12238452102410147
-4.5584732231859615,0.026343083254450044,3.0243249772841287,0.7458699359682347,0.07855781330171785
-3.6707397905303742,0.010054747449899582,5.611502385074649,0.0082150558060924,0.08943268130435089
-4.487914612568993,0.041058310443956865,5.182314051499993,0.060300636440482114,0.09073075845760925
-3.1519785611511204,0.18014815915459081,5.313267451008137,0.17567964133189473,0.04022686847580803
-2.0840196051771462,0.22237964474999572,4.113162014124843,0.017357041080077608,0.06802772654182443
-3.0565115613749296,0.2277572824078241,10.728717913641795,0.47529409440766024,0.1067683738589349
-4.678587949525331,0.0032374637644815695,4.151988621615109,0.3661569165244982,0.14184724096595935
-1.3323822097429585,0.5505097896178239,4.1781036739576765,0.00015083163441686226,0.044324444967151044
-2.159629039247772,0.29768698195510024,15.883116055406564,0.10755803250128235,0.09506924059924504
-2.172147397310655,0.3271006768373764,3.3032578005156257,0.645597002279797,0.026450905170559813
-4.425703373993867,0.014325708311968296,5.763696047975842,0.19905353851740415,0.09567265903578359
-5.545140325339377,0.007575350960246272,6.475502308536294,0.02557675822008796,0.16167222126588665
-1.5994648445990989,0.47343462158985317,3.8208757234904236,0.0807810584493657,0.024190177681373548
-1.2901121352515494,0.5662173983281693,3.8845373103063374,0.0016821841673636895,0.03160220832757821
-7.613543508094592,7.058777152250263e-07,5.988779387764998,0.005430403381764166,0.20709513940175894
-3.106338267481242,0.07698710961408738,4.920566693586058,0.0007450853703676244,0.07141077670398766
-3.4504693182031203,0.06713324152074224,6.950203336239797,1.4524586874055185e-07,0.09432206862803805
-5.204944391057506,0.0010578948883861303,4.675575973346793,3.375391006315951e-05,0.1536599867590348
-4.4460711674003575,0.0411707018270985,6.045608456664757,0.0013271042016817847,0.08866552424995944
-6.308281078477834,0.002149571218097393,6.703197821230442,2.1808034484294446e-07,0.23767932234007727
-4.546284468952342,0.02997752748285826,5.475691851894771,0.003108748151056325,0.06500393986168973
-1.7794966124162725,0.38766379924992145,1.3730274361474664,0.771746805178086,0.018893605748067865
-2.8273864334305583,0.24651163884098815,1.4549727401789063,0.847398285865692,0.029275664535918233
-2.4030021661913947,0.21566323169245627,5.4245632883753405,0.011192952130472902,0.04902074155507774
-3.136435735181798,0.16911579391662745,5.8232104872891295,0.01483969097016776,0.051433240842641004
-7.475819907063073,0.0002580108315787734,5.311592687543628,0.09848300493024018,0.17934225849052743
-3.271679502520477,0.11277513349321852,4.320827379855694,0.17385029231169946,0.06237338780530799
-4.450500521755531,0.026044298595055387,4.231275143730971,0.027136013765195265,0.08677638782710972
-0.9395258985501939,0.6797318876205776,4.127260666715904,0.00806906814143439,0.015523122743286932
-1.5222078450423666,0.4908572746926343,3.637373940659501,0.16125548195015404,0.012081209906899648
-4.7041494156183195,0.04037662624687654,8.607233836456654,0.02232429539007493,0.12940023637573372
-3.676991354937518,0.20488748649199273,7.396480953347518,0.5870310490141268,0.06707806585391152
-5.481973880893982,0.0023364019812516013,10.979015202587956,0.48897888718501337,0.18857195160509144
-2.995342223782554,0.048993176209353076,6.731723542579589,2.3789788090014206e-05,0.12182684030551394
-5.4459710172396445,0.03806013448188403,6.702217491519141,0.00019646123049285819,0.10653109034013408
-2.8749280313767724,0.18159662649202857,3.575945942291739,0.008354104243289496,0.044379472447791835
-4.171366732342688,0.03713783291265507,7.468951258225132,0.1539023003570851,0.10589206167434484
-3.4844701734323205,0.11805986203534649,4.622711168578972,0.16719541377699332,0.0603656608338321
-3.74699150962037,0.05999130115331349,-7.113740134401984,0.32217426581059716,0.07523750529923279
-0.24314100181130038,0.9180809680248677,8.024065184322284,0.2736705803586824,0.04008950750436391
-5.752536078950614,0.043872269009619894,1.7667434915789935,0.7330513947563824,0.08665959404283952
-1.7444127349448837,0.346207408852093,7.550655266372478,0.4890303442520334,0.0370531538158172
-7.616393849051021,2.266429859617827e-06,7.8223734573829775,0.0032356307142132165,0.2617087251833574
-0.05515282580778135,0.9710038233501107,9.650741648861464,0.2387585917827264,0.07552546001330651
-3.359318590587764,0.07117836350041683,5.092849591974087,0.18179041118964112,0.08968313084330248
-4.045563053586718,0.03503231732570054,4.7637226847420555,0.0067535789406495406,0.06023651488798931
-5.081069400726288,0.011618667041080869,4.169720932803913,0.0012963789787056473,0.08834349844902256
-5.627515361817608,0.015907384154101294,1.0400493595289777,0.7655534468834855,0.11172096499290551
-4.30932537542159,0.0063425971523800645,5.623132307741959,0.17819708221625663,0.10695137586085457
-4.275462855399279,0.03074267869528699,7.646867092949717,1.5091565879687984e-07,0.12959545714157228
-3.850761951455383,0.038100647237983086,2.6792199085008885,0.7351121813705936,0.07495391271389384
-8.27989697825175,1.1714633333359493e-09,5.788518977278498,1.1112221318429405e-05,0.29089829279778745
-3.7938132552719033,0.05571682462741303,12.890962175549449,0.1524766989842209,0.1642517333593998
-3.340995530060222,0.1272581776935689,3.453554796813809,0.002126469795227398,0.04809851214498062
-2.9591081530195757,0.20874069132064377,8.981265483548023,0.4408846994049158,0.1293611871699608
-0.6384458333813833,0.7816581313173467,10.283850497317523,0.2892397687562439,0.026570350986322655
-1.5822674199959685,0.46610956016128213,5.683930688224628,0.01028942127508295,0.039125180717218266
-0.1922372603272406,0.9338218456762682,6.658203228437714,0.005257475058146695,0.04015064756179032
-3.4705003946921047,0.031686828662134466,4.9260249314089855,0.018531694181449978,0.08629957345232853
-4.6434103211586795,0.022170892443858756,5.33258406782663,0.005494407682670221,0.09299707623861564
-4.873407308845811,0.034408969979137546,4.8051589469172615,0.00017363266059227628,0.11141546272983294
-5.501380623855373,0.00020531646733562477,2.9984731064704326,0.2717891578569178,0.1532324951618781
