logM,power,delta_mass_std
9.181321458765852,23.19347079485532,-1.0320322451615775
9.67481275240587,25.452984219885764,-0.06331985971095996
9.263475428189318,23.898738172330255,-0.36571678564620924
9.3552178341212,23.94774316630219,1.3991363816960873
9.348860652046397,23.178257652341347,0.9543483290916974
9.71675175016361,23.850279559831463,0.49527294606859795
9.466509263138343,24.060727099537477,0.14563031434388482
9.361298898852683,22.852916615014525,0.3932297769848273
9.85262271903945,24.512338622108476,-0.861982355313375
9.571950625641202,23.87248758960204,0.8572103535566122
9.213830821277998,23.831033097756396,-1.112044254359201
9.900091278143682,24.572879543879367,0.8353769939022309
9.342650296033641,22.137000920797796,1.186142502118831
9.03897937753732,22.84967076767453,0.2108646020880872
9.494600223974453,23.386989633384168,-0.17621305896197587
9.123938054440877,22.831160648321067,0.4003099083096733
9.238466443715742,23.052813758868293,-2.861518370100673
9.747110872687411,24.230925183809646,0.30225821848546125
9.13075181337632,23.22204982433315,-0.11335399783980703
9.806944224354035,23.750928121708736,-0.05062811305699102
9.936907288130953,24.583761107850204,0.7065325128978275
9.606532100407945,24.358349207578552,-0.07476892156472781
9.71035919202283,23.96885559238489,-1.140206856651158
9.713586609907418,23.47956317013356,-0.14140267082537805
9.992807957270445,25.31629756480448,0.06755548408082447
9.341538262201622,23.915392970724824,0.11493391158101274
9.162856551242703,22.884643774285255,0.16191936728506806
9.519167234914322,22.817495288051038,1.0393690449185533
9.533249809831709,24.186109397928682,-1.0860345530341475
9.177912488296144,22.114837280030518,0.17570045616484992
9.613109418994139,24.18717318590943,1.289929698618241
9.014124733476823,22.091579921320974,-1.7346114969371953
9.927668402454222,24.239251363252073,0.17964668078005355
9.26457427782126,22.940480686013306,-0.5853785019730434
9.039560208390192,22.50725174276185,-0.37071038447310495
9.108249441474857,22.448519478493917,-0.904807503214422
9.240248948279643,23.39497400980668,-0.16955071570044408
9.273906168606045,22.961730732285695,1.8412556144269043
9.03280999949773,23.072120434580235,-1.2644303611772136
9.279354812193729,23.338973613306063,-1.1696100024788274
9.192941736493482,22.63357573793555,-1.3019345701635046
9.378620927434518,23.013582376670154,1.727418286628101
9.38516773735597,22.639171193866204,-0.46233970552128695
9.339007740602879,23.49288594044061,-0.025639060347674214
9.327923883530705,23.142515935201082,-0.4027829411062397
9.089731277741251,21.53823043032137,-0.9444228784030915
9.025204947126163,22.29515493143071,-0.2351506466144354
9.202114300156467,22.55476873576369,2.45824360573656
9.756649427416615,25.179462364626872,1.392070920974255
9.990809765551122,24.12563510793115,-0.8529378177922723
9.928526175057328,24.100640037776294,0.6475741030616857
11.547912097111926,30.144444219083315,-0.32818714426955553
10.877756879504105,26.991757566035595,-0.7343929461766953
11.717195839822764,28.324570579246817,1.3904787041510973
11.394736058118728,28.331598157198844,-0.040070990206642426
10.188354695775299,25.327775264517914,1.0532259607401446
11.951244703273511,29.78314983767265,0.24468917801113327
11.522279403980706,28.24900448899084,0.05152885479060003
11.572128610553907,29.220102097623005,1.5226196877939784
10.256227265351091,25.90282185102077,1.8526890482966498
10.900771875791134,26.504726879568185,-0.6566351760747947
10.741596048465162,27.20358848701035,-0.34433600842200174
11.853529977697203,30.660167435215953,0.3974715163936033
11.287730240161329,28.305305766621853,-0.982765260334071
11.645523226541659,28.94514548531989,-0.19776773864168096
10.886828397654662,27.146069386932894,0.806262818910294
10.454477443569553,26.443821992408164,0.12047158314200528
11.10916957403167,26.907588132325564,0.6756876715490112
10.12763451220835,25.40128163200953,-1.8526890482966505
11.655262343985164,28.942923885231504,0.6804890941060734
11.26332879824413,29.082234502088347,-0.6804890941060735
11.516175480170748,28.70335233352439,0.17060321645006846
10.709051936259737,27.606573646209103,-0.9110810627046655
11.941396048789807,29.301619773083512,-0.854741872976749
11.786242242644395,29.759235190012383,-0.34838712914127856
11.556766994147523,29.051617617264423,-1.5474050626706792
10.389277415703935,25.538669915327446,-1.0532259607401446
10.933442007454069,27.422303075953643,0.5468600471246312
10.087607531574458,25.825278247351942,0.07829281920387429
10.308578984135096,25.60955160819444,-0.6519093309054788
11.36609790648491,27.569263441627395,0.12816132096843338
11.489524311815634,28.715029366300364,0.8009934043125657
11.93501946486842,29.386337114774793,1.9985035037889594
10.651650716276304,26.45795632135882,0.42237003415323504
10.740919412069738,26.811504645331784,0.15127794194385968
10.939111622551616,26.49495294837128,-0.38511501097161766
10.378942718168572,25.13952762576109,1.8969187637331981
10.259843010670943,25.89064094444012,-0.22899388594610187
10.951409852451867,27.117165283044827,0.832954086567597
10.453818698101768,24.85217457434414,0.600842032394516
11.33962798936502,28.741491991716618,-0.26834695287030275
10.874303837744662,27.321944471998776,-0.41404216574885394
11.665356392115674,28.806453568270946,0.39334602787914985
11.400530204004498,27.842910404482126,0.3322161795592806
10.624733282764081,26.979737155067372,-1.3706892681066467
11.664519602790403,29.335974318256223,-0.964380084270808
11.609528714993603,30.215122928826045,-2.9632451677985965
10.774956758060348,27.147486194513338,-1.9711542027104467
10.576656207860488,26.635492090282227,0.0019076330250592612
11.364991007949952,28.329013554820598,1.0078084612102751
10.27950496721862,26.107150351646943,1.4987358928191052
10.399816404950217,26.31208361299962,-1.0270137213482267
10.01472453950201,25.662673853037624,0.14741988779736606
11.573848755004278,28.673960428192053,0.7749720688072608
11.329701713184065,28.10655054648818,0.30412191991647386
11.41033075725267,28.28627530767568,-1.314325522568896
11.561458062043936,29.299046015699336,0.5117471165513655
10.91783155107668,28.043766097840066,-0.7647096737863871
11.137482391905788,27.61428573318982,-0.7698307367474159
10.279593996255315,25.486598126741743,1.3609927464265226
10.229060147071946,25.729688979614767,0.05917109827796938
11.336805923580943,28.219134058945905,-0.1551382491226637
10.942192412286264,27.831507857285605,-1.3904787041510973
11.130472212962378,26.70029188709642,2.3602049695496254
11.529997714832051,28.41164176362168,2.0274348547803025
11.269436640001182,27.782383433022233,0.02861838400722418
11.107158801315991,26.607718997096907,0.2016598555426454
11.118414321490826,27.314216581542663,1.1009269245564952
10.607900196125225,26.062172432390103,0.46872053560181676
10.061635669135878,25.053536845580282,1.672791539787222
10.873434778464725,27.740069891991947,0.6853062559566708
10.429169345639059,25.950393038502295,0.7801339680440925
10.817057287449272,26.527236358487603,-0.47298305796963497
11.706806146536332,29.238538095734064,-0.7957461373882722
10.46787897173068,26.694284240047377,0.3524439755489514
10.116605483378132,24.803534300387877,1.1079478871767656
10.562767784043993,25.951632018149258,1.2126429450593141
10.587187515533367,26.74724326847053,-0.7096358459626796
11.323833029453791,28.19881451576908,2.3024646948054337
11.114064304682557,28.10890310706113,-0.49874303047119856
11.567796418212827,28.91266764963442,0.1590008695612971
11.328627080654774,28.67239952568172,0.34838712914127845
10.812773722880141,26.51439525018003,0.5380201088745858
11.628040769332069,29.064059597936037,1.1587077212515866
10.333945839815408,25.72951959235694,-0.08403460364610955
10.04542414626772,24.505614903617236,-0.9168742789219911
10.180095721551284,24.668500329943864,0.7047366725662706
11.444718701192901,28.95467127061958,0.6238524271606781
10.923754460502774,27.13390996014795,-0.9583237261311801
10.322543558067203,25.295218754344344,0.1667332923673324
11.002089550206726,27.45713440705515,-0.26439390457641865
10.304624205426336,26.32556994224049,0.06299348843874233
11.392640750155472,27.34123295270272,0.2368342390873033
10.892312551148061,26.482462032918487,-1.1968766352238764
10.762042452192965,26.44366290953478,1.2206403488473496
10.603024178295753,27.23814987909955,0.1899924223226497
11.260565186237777,28.29270645705409,1.5864680197491134
10.723625221106781,27.192721672997564,-1.8118121914608016
10.175299838632203,24.86816913701739,-0.043889619647838864
10.23601180424103,25.030261572967312,0.35650663081104195
11.923795329099029,30.03339518110893,-0.6100073700815645
11.817161381415215,29.57204061900576,-0.18222857533093462
11.399414267621498,28.772905078485806,-0.30812020463892065
10.531739922919039,26.23551431183337,-0.25650011976152637
11.938352754695448,29.984953749965932,0.32416342947005916
11.557501807931589,28.972814062281525,-1.9985035037889605
11.43378037831799,28.97333464033744,-0.27230419898202307
10.898723004287577,27.650311651691176,-2.607056833425338
10.544483123690318,25.55127181202991,0.8222073363061576
10.192781924306999,24.35832053309707,2.9632451677985854
11.805204793087682,30.01388468154496,-0.4016037808777219
10.911552579667223,27.872743995799027,1.04660545934895
10.404726729590461,25.501505314219486,1.9711542027104467
10.611913248301304,25.599865417480448,-1.6575294445217792
11.158439137883793,27.94561525521308,1.204722356910498
10.353545565878463,26.349283027871422,-0.8995853738199184
11.713228568184752,30.18186868167904,1.4317792708570938
11.51703905967042,29.050746435226777,-0.2211675843108679
11.438925911901874,28.41145643146184,0.7145521115109439
10.864186079550208,26.71389988808309,1.8118121914608012
11.254617681404886,28.142269849347542,0.25650011976152637
11.168195937825471,27.77085749262105,-1.4987358928191052
11.29969320310964,27.741699054909695,-0.7145521115109439
10.168888642279779,26.44659943113109,-0.0496187814867335
10.83161480434122,27.971621211889115,1.4212257482989796
10.083228347723786,25.77609521108718,-0.4098890110517557
10.987981638489037,27.00952889731803,-0.42237003415323515
10.65972242466557,27.07681572381257,1.2703573111822666
10.289048377732094,26.042434149079185,0.7343929461766953
10.206805935445104,25.738287650714785,-0.591726892230838
11.175289144355425,28.56305549441045,-0.44753322166987164
10.341185937073773,26.17065041411507,0.24075985168000738
11.850240236753594,29.99560771003615,-0.4602208782270662
11.16212227940079,28.223758840188083,-0.7393983488734777
10.693739609069674,26.904744726675236,-1.3514225266772821
11.181830982962833,27.062771892549993,0.49442711808923795
10.045607742059396,25.155829893853767,1.3053290627311227
11.91711842648289,29.51470008678266,-1.0141686539905557
10.964606873885801,26.771596705894492,-0.03243542817951064
11.565470454500572,29.75458444590184,0.5204646989474845
10.165459999844877,26.278147670055045,0.7294058757488165
10.973316661676321,28.11290195433861,-1.613919441554013
10.981413988709042,27.581141680200542,-0.9983438871280396
11.875652909949967,30.364444835351243,-0.47725419141539976
11.14345610475215,27.864666852181287,2.126212853555821
10.946978802113907,27.468845643733655,-2.1642991190598093
10.533951326183788,25.788142630228478,-0.036252944990587274
10.663137994685105,26.85634063896218,-0.06299348843874233
11.041344804943076,27.6335549765699,-1.704541012161894
10.877822920610093,26.543231243108,0.6146092784826563
10.04322415976066,25.082461843493352,0.25255924358541837
11.652583848388716,29.091594839043385,0.1551382491226637
11.792321543679533,30.379584442521153,-0.888207353947371
10.280498177997222,26.14835210924976,0.5646698786172221
11.108072287078098,27.77590343724098,-1.0433123502679214
10.217151482270888,25.66727236057776,1.4108281853025455
11.344480186079624,28.383306654251157,-2.0909819687694053
10.562467567678016,26.304711926797264,1.792459689840104
11.318845269383804,27.755899574765365,-1.204722356910498
11.453989228573764,28.559447132630943,-1.0335002298446714
11.537294983835315,28.47018833126203,0.6566351760747947
10.215481891911793,24.91354696031791,-0.7801339680440926
11.832023690275216,29.835670132961805,-1.2964370283552227
10.460427981789762,26.346702284441022,0.6709017757945858
10.07482511235236,24.293709025196858,0.4182024744671352
11.109704938782967,27.712920028209854,0.2881765896976615
10.741844567724877,27.352462112262153,0.280231569268128
11.659579486264827,29.678560585110226,-2.302464694805436
11.616502944128603,29.55417578176413,-0.9766001934836116
10.63427778564543,26.605151067564307,-0.4057429144216663
11.90579879013949,29.34197431136415,-0.08403460364610955
10.581835676280237,25.91273977702156,1.9452044164504578
11.03011425846343,27.74758809853375,-0.0496187814867335
10.511930181135206,26.469465470020598,0.2961398428402426
11.872087140097927,30.323883406047347,-2.3602049695496254
10.329215635164037,26.373028913081132,0.3141269027142501
10.089821238784658,25.158438768696058,1.1968766352238764
10.870194120006076,26.553382360584756,-0.2881765896976615
11.984751128111673,29.802324521773734,0.43072729929545744
11.783354532509827,29.56700192867983,-0.24075985168000738
11.497216038913898,28.641998474590043,0.06681679920140451
11.78158498175705,29.165015400353795,-0.24862228589734736
11.786893279395727,29.593675605974266,-1.672791539787222
11.037716720772899,27.342312931226942,0.16286586373371872
10.631858103661585,26.265612217291277,0.439114757351086
11.544024864221976,29.015788577706658,0.5691502407177499
11.323322526335522,28.107310025774204,2.427084741996498
10.74731545774742,26.990340838857726,0.4016037808777219
10.18893333612303,25.608935351733635,-0.36057517883513224
11.493579222698052,28.164233556199342,1.2534398896790837
10.524921031845729,26.071682017681617,-0.29215590043540146
11.873626301067558,30.402954222627127,-1.0939598155948873
10.48194115001137,25.62381311866128,0.5512960500020313
10.245515864822972,24.555462437572164,1.6281137853353114
11.662225344249812,28.224640784003274,-0.4349172037851731
10.306568633248988,25.780976556410803,-0.05917109827796952
10.358536616315478,25.91180017980504,-0.8009934043125659
11.198765583041688,27.93810852989166,1.642643954029007
11.749124081674928,29.979905118651573,0.2172595375788805
10.392869331429146,24.6457561120214,1.442494714853414
10.62064734580019,26.74958530171589,0.21335480621261654
11.554809676482355,29.667743292107676,-0.07446640807091644
11.943652852121934,29.29524174785898,0.6661311978271176
11.001482372404684,27.31380267511676,-1.4005809474909552
10.287795005102502,25.343041554141944,-1.1475810594382705
10.027872575416403,24.622508415502242,0.30812020463892054
10.45931205999771,25.98514914748276,0.5336158991611127
10.263644435573042,26.372853730774857,1.073370259529371
11.355317347225714,29.306986705808047,-1.1814023564199072
10.243665009257063,25.441192910622583,0.0133538199513654
11.012659863241266,28.4841797651354,0.27230419898202307
11.388524871285773,28.489100416706744,-0.7244368806617175
11.162233218441806,28.782428559455056,-2.742988591847913
10.399551303320115,25.952228933473542,-2.0274348547803025
11.608249052364526,29.08615154393439,1.8318680567874552
11.430814259231603,28.759772884400427,-0.39334602787914985
11.477968007831084,30.284346859261476,-0.5204646989474845
10.262115503114627,26.080931545208962,-0.5292220158150823
10.247507607300689,25.26513675327599,-0.6613757320238096
11.855125102013016,30.12231169017047,-2.126212853555822
10.79515638764988,26.806974700582533,0.6378181162895733
10.60189738356188,26.259868367454093,0.7096358459626795
10.977168090703067,27.897220906703723,-0.642500992333439
11.325728425527165,28.32986385770349,-1.8318680567874552
